id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL,source_file,combined_timestamp
4155,@lorotagens ai amiga era a minha fav tb até eles lançarem criminal love... mas hj em dia nem consigo ouvir mais fever pq eu enjoei,https://x.com/wonisblog/status/1850637896073527630,tweet,kate 🦇,@wonisblog,histuff.,@lorotagens,,1,0,0,0,45,0,2024-10-27 13:37:12,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4156,"This is underserved, in my opinion. 😒
#Fever  #WNBA",https://x.com/SenrabG/status/1850572222802370620,tweet,TB,@SenrabG,,,"#Fever,#WNBA",0,0,0,2,175,0,2024-10-27 09:16:14,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4157,"Hippocratic oath? 

These doctors (if actually licensed physicians) ARE HYPOCRITES. 

“…Above all, I must not play at God. 
I will remember that I do not treat a fever chart, a cancerous growth, but a sick human being, whose illness may affect the person's family and economic stability. My responsibility includes these related problems, if I am to care adequately for the sick…”",https://x.com/TBImama/status/1850568354920284438,tweet,TBImama,@TBImama,"Washington, USA",@TimRunsHisMouth,,0,0,0,0,6,0,2024-10-27 09:00:52,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4158,"@dmuthuk Asthma, TB, Bipolar disorder, glaucoma - Are these Common diseases??
Then what is Fever, cold, etc

Just because The Hindu writes something, you also post it on Twitter.

I know one thing for sure, very soon we can expect a MLA ticket for you from any of the political outfits",https://x.com/naveenbalu/status/1850388580784373763,tweet,Naveen Balu,@naveenbalu,"Thane, Bharat",@dmuthuk,,0,0,0,0,10,0,2024-10-26 21:06:30,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4159,"Given the 15-year-old male patient with a 3-month history of shortness of breath, decreased appetite, fatigue, and fever, combined with the findings on the chest X-ray (noted opacity in the right lung), the differential diagnoses may include:

1.Tuberculosis (TB): The chronic symptoms, including fever, fatigue, and decreased appetite, raise concern for TB. The X-ray shows opacity in the lung, which could represent a consolidation or cavitation, commonly seen in TB.
2.Pneumonia: Particularly, a subacute or chronic bacterial or fungal pneumonia. The patient’s history of prolonged symptoms may suggest an unresolved or slowly progressing infection.
3.Lymphoma: Hodgkin or non-Hodgkin lymphoma can present with systemic symptoms such as fever, weight loss, and fatigue (B symptoms). A mediastinal mass or pulmonary involvement might be suspected in the chest X-ray.
4.Bronchiectasis: The history of chronic symptoms, particularly shortness of breath and the X-ray findings, could indicate bronchiectasis, potentially secondary to an infectious process or congenital condition (e.g., cystic fibrosis).
5.Pulmonary abscess: A localized area of infection leading to necrosis of lung tissue, often associated with a chronic cough, fever, and weight loss.
6.Empyema: A long-standing pleural infection could explain the chronic symptoms and abnormal X-ray findings, potentially leading to pleural thickening or loculated fluid collection.
7.Fungal infections: Depending on the patient’s geographic location and history, infections such as Histoplasmosis or Coccidioidomycosis could be considered. These infections can cause chronic lung involvement, with symptoms resembling tuberculosis.
8.Sarcoidosis: While less common in this age group, sarcoidosis can cause both pulmonary findings and systemic symptoms like fatigue and decreased appetite.",https://x.com/DrSamBenjamin/status/1850360860159422897,tweet,Samuel D Benjamin MD,@DrSamBenjamin,"Huntington Beach, Ca",@ManualOMedicine,,1,0,0,7,1125,2,2024-10-26 19:16:21,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4160,@RocketSaiyyaa Bhai mai khud abhi admit hu ek Kanpur k private hospital me hu 3 din me logo ne 60k ka bill bna diya fever h aur thoda infection platelets jb yahn admit hua tb 61k tha aur kal tk 40k h bahut Pareshaan kr diye h ye log bhai,https://x.com/_ashuonly/status/1850351815952351391,tweet,Ashutosh Upadhyay,@_ashuonly,Kanpur,@RocketSaiyyaa,,1,0,0,5,575,1,2024-10-26 18:40:25,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4161,"@rickyssimooo tem q sair e entrar, o meu tb nao dava",https://x.com/_lenabyhee/status/1850262968832798953,tweet,lena fever da silva,@_lenabyhee,,@rickyssimooo,,0,0,0,0,8,0,2024-10-26 12:47:22,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4162,"@stubborn_asf_ Toxic shock syndrome, scarlet fever, HIV infection, septicemia, Pontiac fever, reactivated TB, Typhoid fever, Q fever, Brucellosis, Trypansomiasis, Malaria, Dengue fever, (okayyy)",https://x.com/azzzzzfar/status/1850258595755307357,tweet,A💤FAR,@azzzzzfar,,@stubborn_asf_,,1,0,0,2,47,0,2024-10-26 12:30:00,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4163,"@ManualOMedicine Left side diffuse Opacity with Mediastinal shift to Right 
❗Left Massive PLEURAL EFFUSION 

considering history of ANOREXIA, FEVER, DYSPNEA plus Left pleural effusion and Age

Diagnosis - TB

In older patient consider MALIGNANCY",https://x.com/Medicinemadeasy/status/1850253230191833257,tweet,Medicopedia 💊💉,@Medicinemadeasy,,@ManualOMedicine,,1,0,0,5,562,0,2024-10-26 12:08:40,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4164,"@cooltxchick @nancytsidley @allenanalysis It was William who died in 1862 from typhoid fever - Tad who was the youngest son &amp; also ill with it at the time but survived (he died of TB @ 18). Mary Lincoln was inconsolable by the death of William who was her favourite son. 

William is second from left - Library of Congress https://t.co/AUzB4gEVc4",https://x.com/kaysxaccount/status/1850127726705045604,tweet,Kay,@kaysxaccount,,"@cooltxchick,@nancytsidley,@allenanalysis",,0,0,0,2,43,0,2024-10-26 03:49:58,https://pbs.twimg.com/media/Gaz47vgboAEoBKX.png,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4165,"That's right... The son who died at 11 years-old in 1862, from Typhoid Fever, who the Lincolns grieved so terribly, was William ""Willie"" Lincoln.
Thomas ""Tad"" Lincoln died at 18 years-old in 1871, from either TB or congestive heart failure, AFTER Abe Lincoln was assassinated.",https://x.com/FacebookerMK1/status/1850061020288475420,tweet,🌊❄️💙 Mari 🙈🙉🙊 Kenn💙 ❄️🌊,@FacebookerMK1,United States,,,0,0,0,0,35,0,2024-10-25 23:24:54,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4166,"Incidences of #dengue #fever confirmed in Hillsborough and Pasco county #Florida ... 

| #DengueVirus | #infections | #PublicHealth | #mosquito | By @codonnell_Times via @TB_Times 

https://t.co/ipVW9nRfiw",https://x.com/MicrobesInfo/status/1850039673114034629,tweet,Microbes.info,@MicrobesInfo,Earth,"@codonnell_Times,@TB_Times","#dengue,#fever,#Florida,#DengueVirus,#infections,#PublicHealth,#mosquito",0,0,2,2,137,0,2024-10-25 22:00:04,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4167,@StupidNaomii EU TB RO ENTEDIADA Q ODIO,https://x.com/_lenabyhee/status/1850039258700017881,tweet,lena fever da silva,@_lenabyhee,,@StupidNaomii,,1,0,0,0,9,0,2024-10-25 21:58:25,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4168,@W0NEVIL entao nao da em cima de mim tb ue a gente eh so amiga🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️,https://x.com/_lenabyhee/status/1849955218026275296,tweet,lena fever da silva,@_lenabyhee,,@W0NEVIL,,1,0,0,0,12,0,2024-10-25 16:24:29,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4169,"@Sturgeons_Law Smallpox, yellow fever or TB? British people about 60 or over all have smallpox vaccines - I remember my dads. Most Brits have a TB scar - it was normal to go around at school thumping each other in the arm for a fortnight afterward 😂 Some who travel have had a yellow fever one.",https://x.com/MamaCat1976/status/1849906273598242934,tweet,MamaCat,@MamaCat1976,"Cirencester, England",@Sturgeons_Law,,0,0,0,0,55,0,2024-10-25 13:09:59,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4170,Vosotros tb tenéis a Chusita Fashion Fever tol’ día en el timeline?,https://x.com/georgembed/status/1849870006689071412,tweet,Mr. Hugs,@georgembed,San Junípero,,,0,0,0,1,146,0,2024-10-25 10:45:53,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4171,@sssseokjin tem e eu tb tenho as suas 🤪🤪,https://x.com/_lenabyhee/status/1849865878772514899,tweet,lena fever da silva,@_lenabyhee,,@sssseokjin,,0,0,0,1,7,0,2024-10-25 10:29:29,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4172,"Tuberculosis symptoms include a cough lasting for 3 weeks or longer, fever, weight loss, chest pain, and coughing up blood. TB is vaccine-preventable so visit a health facility near you today to get protected!
(2/2)
Source: @CDCgov
#VaccinesWork  
#PublicHealth  
#vaccines",https://x.com/Vax_Rumors/status/1849783308462231822,tweet,Vaccination Rumors,@Vax_Rumors,,@CDCgov,"#VaccinesWork,#PublicHealth,#vaccines",0,0,0,0,13,0,2024-10-25 05:01:22,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4173,"Ati Bill Gate $40M investment will support African manufacturers in producing RNA vaccines for e.g Rift Valley fever, yellow fever, Lassa fever, TB, Crimean-Congo hemorrhagic fever. Has any of these diseases affected any1 you know? Killer vaccines to control pop in Africa. Reject",https://x.com/AguwataT/status/1849657198856606157,tweet,AguwataTwo,@AguwataT,,,,0,0,0,0,23,0,2024-10-24 20:40:15,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4174,@stopvaccinating Vaccines that save lives: 1796 smallpox. 1885 rabies. 1890 tetanus. 1896 typhoid fever. 1906 TB. 1923 diphtheria. 1926 whooping cough. 1932 yellow fever. 1945 flu. 1952 polio. 1963 measles. 1967 mumps. 1969 rubella. 1974 chickenpox. 1990 cancer. 2019 COVID-19. Don't be stupid!,https://x.com/dwright100/status/1849618822241845339,tweet,"Don't be vapid, a misologue, or cockwomble!",@dwright100,Somewhere in Texas,@stopvaccinating,,0,0,0,0,27,0,2024-10-24 18:07:46,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4175,@sssseokjin VSF MAS VC SO FALA DELE TB,https://x.com/_lenabyhee/status/1849616740956709275,tweet,lena fever da silva,@_lenabyhee,,@sssseokjin,,1,0,0,0,43,0,2024-10-24 17:59:29,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4176,"@W0NEVIL achei q ai nao tivesse chovendo tb :(, se cuida amor",https://x.com/_lenabyhee/status/1849544810954359118,tweet,lena fever da silva,@_lenabyhee,,@W0NEVIL,,1,0,0,0,9,0,2024-10-24 13:13:40,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4177,@smoyuni EU AMAVA TB,https://x.com/_lenabyhee/status/1849499966009495857,tweet,lena fever da silva,@_lenabyhee,,@smoyuni,,0,0,0,0,7,0,2024-10-24 10:15:28,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4178,@MADTurnUP unreliable PSAR coverage! worse outcomes w monotherapy in fever w neutropenia compared to anti-PSAR beta-lactam,https://x.com/TBrnaughtTB/status/1849425835419205838,tweet,Kyle Walding,@TBrnaughtTB,"New York, NY",@MADTurnUP,,2,0,0,3,405,0,2024-10-24 05:20:54,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4179,@haechanismos pior q eu moro tb tamos na mesma 😔,https://x.com/izurukmukura/status/1849420195267268659,tweet,fever,@izurukmukura,,@haechanismos,,0,0,0,1,23,0,2024-10-24 04:58:29,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4180,"@nihardesai7 #WidalTest On first day of fever 
#Cefixime for #ViralURI
#Acutereactive lymphadenitis being labelled  as Tb",https://x.com/MediMinutes/status/1849364578783924473,tweet,Dr_Karthick _Paediatrician,@MediMinutes,"Tindivanam ,Tamilnadu ",@nihardesai7,"#WidalTest,#Cefixime,#ViralURI,#Acutereactive",0,0,0,1,456,0,2024-10-24 01:17:29,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4181,@thereidout Border CZAR Kamal brought in .. measles - mumps - scabies - malaria - yellow fever - diphtheria - dengue - TB - AIDS - typhus - hep A - chicken pox - flu - syphilis - zika - swine flu - enterovirus D68 .. coming to a school near YOU https://t.co/WmiJrAF9NG,https://x.com/GregHutsun/status/1849272555649081461,tweet,greg hutsun,@GregHutsun,Jax,@thereidout,,0,0,1,0,35,0,2024-10-23 19:11:49,https://pbs.twimg.com/tweet_video_thumb/GanvliZWAAEzDMx.jpg,https://video.twimg.com/tweet_video/GanvliZWAAEzDMx.mp4,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4182,"Erythema nodosum, an inflammatory skin condition, can be caused by Lyme, Bartonella, TB, Valley Fever, Histoplasmosis, Psittacosis &amp; other infections. 

We have a finite repertoire of immunologic responses to countless infections, which is the Rosetta Stone for rheumatology.",https://x.com/StevePhillipsMD/status/1849271969021341725,tweet,"Steven Phillips, MD",@StevePhillipsMD,,,,0,0,5,18,1293,5,2024-10-23 19:09:29,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4183,@ggukpirata te cuida tb 😿😿😿,https://x.com/_lenabyhee/status/1849231698489176382,tweet,lena fever da silva,@_lenabyhee,,@ggukpirata,,0,0,0,0,17,0,2024-10-23 16:29:28,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4184,cansei de correr atras tb,https://x.com/_lenabyhee/status/1849224201359536571,tweet,lena fever da silva,@_lenabyhee,,,,3,0,0,1,107,0,2024-10-23 15:59:41,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4185,"Asmongold attempts to spread 
Cholera Typhoid fever
Dysentery
Hepatitis A
Leptospirosis
Giardiasis
Hookworm infection
Ascariasis
Trichuriasis
Cryptosporidiosis
Trachoma
Scabies
Tuberculosis (TB)
Tetanus
Plague
Hantavirus
Lassa fever
Typhus
E. coli infection
to a charity",https://x.com/NASERBUZZ/status/1849173217224630323,tweet,Naser.slj 🇯🇴 🇵🇸,@NASERBUZZ,Amman,,,0,0,0,1,84,0,2024-10-23 12:37:05,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4186,@siiriusjay eu tb amor,https://x.com/_lenabyhee/status/1849153399180198203,tweet,lena fever da silva,@_lenabyhee,,@siiriusjay,,0,0,0,0,17,0,2024-10-23 11:18:20,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4187,Fill the void the way it was meant to be filled: with Taco Bell and fictive fever dreams. Tomorrow the burrito lands.,https://x.com/TBQuarterly/status/1849136234431644138,tweet,Taco Bell Quarterly,@TBQuarterly,obviously taco bell,,,0,0,0,18,1397,1,2024-10-23 10:10:08,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4188,@amandocasuwon ja e mandou eu me matar tb,https://x.com/_lenabyhee/status/1848916135862829250,tweet,lena fever da silva,@_lenabyhee,,@amandocasuwon,,1,0,0,0,12,0,2024-10-22 19:35:32,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4189,@Heefluzudo isso tb🤤,https://x.com/_lenabyhee/status/1848886378408415302,tweet,lena fever da silva,@_lenabyhee,,@Heefluzudo,,0,0,0,0,12,0,2024-10-22 17:37:17,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4190,"@gurkarn_gill Yeah and numerous people died from to TB, scarlet and typhoid fever back than due to raw dairy! What’s your point?!",https://x.com/Inderdarkness/status/1848851612334182796,tweet,Inder 🔻☭,@Inderdarkness,,@gurkarn_gill,,1,0,0,0,31,0,2024-10-22 15:19:09,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4191,@mahsdnu eu tb bb,https://x.com/_lenabyhee/status/1848759316884435395,tweet,lena fever da silva,@_lenabyhee,,@mahsdnu,,0,0,0,0,2,0,2024-10-22 09:12:24,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4192,"@yukiyuki_fever かしこまりました！！大丈夫です🤝

お取引のため、フォロー失礼しても宜しいですか？",https://x.com/DymrAkGnnTb/status/1848725080056197158,tweet,ろーず@固ツイ【求】一覧,@DymrAkGnnTb,,@yukiyuki_fever,,0,0,0,0,36,0,2024-10-22 06:56:21,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4193,"@ElioDepablos @cdl_concerts @fever_us Tb fuí y me encantó!! Y obvio que son velas falsas, te imaginas la media embarrá si fueran de verdad?  Wns quemados, pasado a humo de vela.... osea??!!!",https://x.com/claupalma/status/1848694957055303724,tweet,Clau 🍀,@claupalma,"Santiago, Chile","@ElioDepablos,@cdl_concerts,@fever_us",,0,0,0,0,4,0,2024-10-22 04:56:39,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4194,"@yukiyuki_fever すみません、送り直して頂きありがとうございます( ; ; )！

ミルキー/スターを1求めているので、もし宜しければコスモ1との2:2で交換はいかがですか？

また、、今弾のリリアンも追加で当たったのですが、👑の2枚でよろしいでしょうか？",https://x.com/DymrAkGnnTb/status/1848632697687830828,tweet,ろーず@固ツイ【求】一覧,@DymrAkGnnTb,,@yukiyuki_fever,,2,0,0,0,58,0,2024-10-22 00:49:15,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4195,"@yukiyuki_fever お声かけ頂き有難いのですが、お印して頂いたものがどれか分かりづらく、ご希望のものがわからません。

もし💖全てでしたら、今1度ポスト内容をきちんと読んでいただいてもよろしいでしょうか",https://x.com/DymrAkGnnTb/status/1848562205668905257,tweet,ろーず@固ツイ【求】一覧,@DymrAkGnnTb,,@yukiyuki_fever,,1,0,0,0,67,0,2024-10-21 20:09:09,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4196,@TuesdayGazette Grant is also going down this road. Dragging Lindsey and Jen McCabe into his fever dream conspiracy. I never thought he'd turn into a TB type reporter. I just hope he sees how selfish his claims are and how he is harming innocent people for some grudge. Destroyed his credibility.,https://x.com/BigDad_GigaChad/status/1848530672295522479,tweet,Big Dad Giga Chad,@BigDad_GigaChad,Big Taintsville USA,@TuesdayGazette,,3,1,0,18,2149,0,2024-10-21 18:03:50,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4197,@StupidNaomii eu tb tava agora to na rua andando🤬🤬🤬,https://x.com/_lenabyhee/status/1848480440702931048,tweet,lena fever da silva,@_lenabyhee,,@StupidNaomii,,0,0,0,0,3,0,2024-10-21 14:44:14,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4198,@lawzite so qnd ta curtinho pq qnd fica longo tb uma porcaria,https://x.com/izurukmukura/status/1848460286027841669,tweet,fever,@izurukmukura,,@lawzite,,1,0,0,0,31,0,2024-10-21 13:24:09,,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
4199,"Nvbdcp work bs collection, tb paitent visit, fever paitent and cough paitent meet and give him/her medicine and take bs https://t.co/XP1NYxUpqx",https://x.com/TintodanAAMMeh/status/1848287191027323282,tweet,AAM_Tintodan_sbcc,@TintodanAAMMeh,tintodan,,,0,0,0,1,9,0,2024-10-21 01:56:20,https://pbs.twimg.com/media/GaZvYn6bIAARifv.jpg,,TwiBot-undefined-20241103_060641.csv,2024-11-04 06:06:24.793795
